one,two,index,text,raw_text,start_time,end_time,speaker_id,speaker_name
19,5,5,"And with me, I've got a background in it.","And with me, I've got a background in it.",142.11,146.17,0,"robotics coach Bel Air, CO"
19,6,6,"I've been in the It industry for 23, 24 years almost now.","I've been in the It industry for 23, 24 years almost now.",146.24,151.52,0,"robotics coach Bel Air, CO"
19,7,7,"So I've done software programming, I've done network infrastructure, servers, all that jazz.","So I've done software programming, I've done network infrastructure, servers, all that jazz.",152.05,156.99,0,"robotics coach Bel Air, CO"
19,8,8,"My dad's an engineer by trade, building a submarine and all kinds of other stuff.","My dad's an engineer by trade, building a submarine and all kinds of other stuff.",157.97,163.406,0,"robotics coach Bel Air, CO"
19,9,9,So I know the mechanical side of it.,So I know the mechanical side of it.,163.428,165.25,0,"robotics coach Bel Air, CO"
19,10,10,So mentoring a robotics team just came really easy for me.,So mentoring a robotics team just came really easy for me.,165.32,168.74,0,"robotics coach Bel Air, CO"
19,11,11,"But here at the conference, trying to figure out how to use Vex outside of the Vex robotics competition to try and get more students involved with the competitive robotics side, hopefully, that answers the question.","But here at the conference, trying to figure out how to use Vex outside of the Vex robotics competition to try and get more students involved with the competitive robotics side, hopefully, that answers the question.",169.75,186.36,0,"robotics coach Bel Air, CO"
19,12,12,"All right, so my goals with Stem education, like I said in the previous answer, I'm here at the Educated Conference to try and learn myself how to best teach the skills required for the Vex competition side to the students that are coming into the competitive robotics with our school district.","All right, so my goals with Stem education, like I said in the previous answer, I'm here at the Educated Conference to try and learn myself how to best teach the skills required for the Vex competition side to the students that are coming into the competitive robotics with our school district.",222.71,250.81,0,"robotics coach Bel Air, CO"
19,13,13,The teachers at the school aren't using Vex outside of one science teacher that started with the Vex program.,The teachers at the school aren't using Vex outside of one science teacher that started with the Vex program.,251.15,257.39,0,"robotics coach Bel Air, CO"
19,14,14,So I'm also keeping my eyes and ears open for ideas and ways that we can expand the Vex program at the school to incorporate the students into the Vex platform at an earlier age.,So I'm also keeping my eyes and ears open for ideas and ways that we can expand the Vex program at the school to incorporate the students into the Vex platform at an earlier age.,257.54,270.274,0,"robotics coach Bel Air, CO"
19,15,15,"So they're familiar with it, and they have a lot of the basic understandings how to program, how to assemble the Vex parts, that type of thing, before they even get into the competitive program with our school.","So they're familiar with it, and they have a lot of the basic understandings how to program, how to assemble the Vex parts, that type of thing, before they even get into the competitive program with our school.",270.312,322.02,0,"robotics coach Bel Air, CO"
19,16,16,"I feel if the like, the the PD Plus platform, I just recently learned about that, that I have access to it as a coach about two weeks ago.","I feel if the like, the the PD Plus platform, I just recently learned about that, that I have access to it as a coach about two weeks ago.",323.35,333.83,0,"robotics coach Bel Air, CO"
19,17,17,So I haven't really had a chance to get in there and see what all is available there.,So I haven't really had a chance to get in there and see what all is available there.,333.9,337.802,0,"robotics coach Bel Air, CO"
19,18,18,"But just so far, being in one session with the conference, seeing how other schools are using the Vex platform in the classroom outside of competitive robotics, having that information available that I can share back with the rest of the educators at the school district would be amazing.","But just so far, being in one session with the conference, seeing how other schools are using the Vex platform in the classroom outside of competitive robotics, having that information available that I can share back with the rest of the educators at the school district would be amazing.",337.856,358.24,0,"robotics coach Bel Air, CO"
19,19,19,Thanks.,Thanks.,362.05,362.8,1,
19,20,20,And then expanding on that.,And then expanding on that.,363.43,366.18,0,"robotics coach Bel Air, CO"
19,21,21,"One of the big problems that I see and hear from parents and other coaches on the competitive side is they don't know how to program, they don't know how to teach the robotics to their team.","One of the big problems that I see and hear from parents and other coaches on the competitive side is they don't know how to program, they don't know how to teach the robotics to their team.",367.27,382.68,0,"robotics coach Bel Air, CO"
